tconst,titleType,primaryTitle,startYear,genres,averageRating,numVotes,weightedAverage
tt1302006,movie,The Irishman,2019,"Biography,Crime,Drama",7.9,286310,2261849
tt1308728,movie,The Happytime Murders,2018,"Action,Comedy,Crime",5.4,22365,120771
tt1312171,tvSeries,The Umbrella Academy,2019,"Action,Adventure,Comedy",7.9,98452,777770.8
tt1314861,movie,Testimony,2019,Documentary,7.4,25,185
tt1318517,movie,The Man Who Killed Don Quixote,2018,"Adventure,Comedy,Drama",6.4,13482,86284.8
tt1319706,movie,"Coulda, Woulda, Shoulda",2018,"Comedy,Drama,Family",4.7,7,32.9
tt1326219,movie,5K1,2018,"Action,Drama",4.1,39,159.9
tt1329350,movie,Gathering of Heroes: Legend of the Seven Swords,2018,"Action,Fantasy,Sci-Fi",4.2,63,264.6
tt1331312,movie,Khallballi: Fun Unlimited,2020,"Comedy,Thriller",6.9,13,89.7
tt1337180,movie,Dagger of Adultery,2018,"Adventure,Mystery,Romance",6.2,13,80.6
tt1342132,tvSeries,The Adventures of Velvet Prozak,2020,Comedy,7.6,20,152
tt1352771,movie,Randy's Canvas,2018,"Comedy,Drama,Romance",5.4,59,318.6
tt1365519,movie,Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,181409,1142876.7
tt1369571,movie,I Am Fear,2020,"Horror,Thriller,War",4.3,560,2408
tt1389098,movie,Mapplethorpe,2018,"Biography,Drama",6.1,916,5587.6
tt1413492,movie,12 Strong,2018,"Action,Drama,History",6.6,60850,401610
tt1446678,movie,Cleanin' Up the Town: Remembering Ghostbusters,2019,Documentary,7.8,94,733.2
tt1458902,movie,2050,2018,"Drama,Fantasy,Sci-Fi",3.5,459,1606.5
tt1464763,movie,Mute,2018,"Mystery,Sci-Fi,Thriller",5.4,28416,153446.4
tt1477834,movie,Aquaman,2018,"Action,Adventure,Fantasy",7,336165,2353155
tt1478839,movie,The Art of Racing in the Rain,2019,"Comedy,Drama,Romance",7.5,17979,134842.5
tt1482457,movie,The Dead Ones,2019,Horror,6.1,22,134.2
tt1488606,movie,Triple Frontier,2019,"Action,Adventure,Crime",6.4,96484,617497.6
tt1489887,movie,Booksmart,2019,Comedy,7.2,75687,544946.4
tt1493881,movie,Stone Seeker,2018,Sci-Fi,5.4,51,275.4
tt1502397,movie,Bad Boys for Life,2020,"Action,Comedy,Crime",6.7,87407,585626.9
tt1502407,movie,Halloween,2018,"Horror,Thriller",6.6,108442,715717.2
tt1507002,movie,Bottom of the 9th,2019,Drama,5.5,475,2612.5
tt1517451,movie,A Star Is Born,2018,"Drama,Music,Romance",7.7,307232,2365686.4
tt1525916,movie,Ihmisen osa,2018,"Comedy,Drama",6.8,384,2611.2
tt1560220,movie,Zombieland: Double Tap,2019,"Action,Comedy,Horror",6.8,107214,729055.2
tt1563742,movie,Overboard,2018,"Comedy,Romance",6,31609,189654
tt1571234,movie,Mortal Engines,2018,"Action,Adventure,Fantasy",6.1,94046,573680.6
tt1590193,movie,The Commuter,2018,"Action,Mystery,Thriller",6.3,97027,611270.1
tt1595021,movie,The Sweetest Heir,2018,"Adventure,Comedy,Family",8.5,21,178.5
tt1604560,movie,Clinton Road,2019,Horror,5.7,974,5551.8
tt1618434,movie,Murder Mystery,2019,"Action,Comedy,Crime",6,88256,529536
tt1618473,movie,Sensory Perception,2019,"Sci-Fi,Thriller",6,24,144
tt1620680,movie,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,38849,163165.8
tt1620981,movie,The Addams Family,2019,"Animation,Comedy,Family",5.8,19804,114863.2
tt1634106,movie,Bloodshot,2020,"Action,Drama,Sci-Fi",5.7,35405,201808.5
tt1638899,movie,Periphery,2018,"Comedy,Drama,Family",7.2,5,36
tt1645033,movie,Secret in Provence,2019,"Horror,Thriller",4,6,24
tt1648186,movie,Fisherman's Friends,2019,"Comedy,Drama,Music",6.9,4080,28152
tt1650060,movie,SGT. Will Gardner,2019,"Action,Adventure,Drama",5.9,854,5038.6
tt1657517,movie,The Song of Names,2019,Drama,6.2,989,6131.8
tt1662546,movie,Daddy's Girl,2018,"Crime,Horror,Thriller",6.7,78,522.6
tt1667354,movie,The Painted Bird,2019,"Drama,War",7.2,1166,8395.2
tt1673732,movie,Break Clause,2019,"Drama,Thriller",6,33,198
tt1677720,movie,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,341186,2558895
tt1682886,movie,Been So Long,2018,"Drama,Musical,Romance",5.4,746,4028.4
tt1690543,movie,Flea,2018,"Drama,Fantasy",6.3,18,113.4
tt1690967,movie,Come Sunday,2018,Drama,5.9,1793,10578.7
tt1701176,movie,The Girl in the Mirror,2020,"Horror,Thriller",3.3,46,151.8
tt1703123,movie,Birches,2018,Drama,6.2,5,31
tt1703807,movie,Depth of Pyaar,2019,"Crime,Drama,Family",7,151,1057
tt1713991,movie,Billboard,2019,Drama,5.2,81,421.2
tt1727254,movie,Duke,2019,Drama,5,176,880
tt1727824,movie,Bohemian Rhapsody,2018,"Biography,Drama,Music",8,421824,3374592
tt1728616,movie,Dau,2019,"Biography,Drama,History",4.7,100,470
tt1730209,movie,Never Alone,2019,"Drama,Thriller",6.4,25,160
tt1737110,movie,The Actor,2018,"Romance,Thriller",6.3,44,277.2
tt1754316,movie,Art of Deception,2019,"Action,Drama,Thriller",3.5,256,896
tt1754650,movie,Last Prince of Atlantis,2018,"Adventure,Animation,Family",4.2,46,193.2
tt1757685,movie,Beyond Fury,2019,Action,6.5,16,104
tt1759744,movie,Charlie Says,2018,"Biography,Crime,Drama",5.8,2338,13560.4
tt1765679,movie,Adrift in Soho,2019,Drama,7.4,17,125.8
tt1772399,movie,Techno Diva,2018,"Comedy,Music,Romance",5.1,14,71.4
tt1773753,movie,Mara,2018,"Crime,Horror,Thriller",5.1,5763,29391.3
tt1776097,movie,The Haunting of Borley Rectory,2019,Horror,3.1,329,1019.9
tt1780790,movie,Catskill Park,2018,"Horror,Sci-Fi,Thriller",3.6,163,586.8
tt1780967,movie,Seberg,2019,"Biography,Drama,Thriller",5.3,2727,14453.1
tt1784553,movie,Napoleon: Life of an Outlaw,2019,Documentary,8.4,157,1318.8
tt1794951,movie,Shakedown,2018,"Documentary,Drama,History",7.5,64,480
tt1799516,movie,Benji,2018,"Crime,Drama,Family",6.3,3380,21294
tt1801552,movie,Gotti,2018,"Biography,Crime,Drama",4.8,12583,60398.4
tt1802533,movie,Then the Night Comes,2018,"Drama,Horror,Thriller",7.1,7,49.7
tt1809286,movie,Intrusion: Disconnected,2019,"Horror,Thriller",6.3,11,69.3
tt1822395,movie,Dropa,2019,"Drama,Sci-Fi,Thriller",6.2,1644,10192.8
tt1824932,movie,Song Without a Name,2019,Drama,6.9,192,1324.8
tt1825683,movie,Black Panther,2018,"Action,Adventure,Sci-Fi",7.3,579796,4232510.8
tt1826727,movie,Life of the Party,2018,"Comedy,Drama",7.3,59,430.7
tt1826956,movie,Operation Ragnarok,2018,"Action,Drama,Thriller",3.7,151,558.7
tt1833116,movie,The Informer,2019,"Crime,Drama,Thriller",6.5,12283,79839.5
tt1838708,movie,The Missing Link,2018,Comedy,3.9,56,218.4
tt1842422,movie,Mugworth,2018,"Animation,Fantasy,Horror",6,9,54
tt1843303,movie,The VelociPastor,2018,"Action,Adventure,Comedy",5.2,1793,9323.6
tt1846589,movie,Hunter Killer,2018,"Action,Adventure,Thriller",6.6,47083,310747.8
tt1848913,movie,Goy,2020,"Drama,Thriller",4.3,15,64.5
tt1849772,movie,Hoffmaniada,2018,"Animation,Biography,Fantasy",5.9,61,359.9
tt1858788,movie,The 5th Shadow,2018,Thriller,8,14,112
tt1860242,movie,The Highwaymen,2019,"Biography,Crime,Drama",6.9,64812,447202.8
tt1871191,movie,1000 Kings,2019,"Fantasy,Sci-Fi",4.3,7,30.1
tt1871361,movie,An Education: The Story of a Witness,2018,Documentary,8.9,8,71.2
tt1879017,movie,In Saturn's Rings,2018,"Animation,Documentary",8.7,27,234.9
tt1881109,movie,Zeroville,2019,"Comedy,Drama",4.6,1129,5193.4
tt1884378,movie,7 Splinters in Time,2018,"Mystery,Sci-Fi,Thriller",3.3,484,1597.2
tt1885322,movie,About Bugs and Heroes,2018,Drama,6.6,55,363
tt1885325,movie,Beyond the Darkness,2018,"Fantasy,Thriller",4.2,192,806.4
tt1893269,movie,Kusama: Infinity,2018,Documentary,7.2,724,5212.8
tt1922544,movie,All These Small Moments,2018,Drama,5.6,462,2587.2
tt1925493,movie,Random Acts of Violence,2019,Horror,7,15,105
tt1937340,movie,Beyond Paradise,2018,"Drama,Romance",5.7,342,1949.4
tt1946428,movie,Hamara Tiranga,2018,"Adventure,Drama,History",8.5,6,51
tt1946502,movie,UglyDolls,2019,"Adventure,Animation,Comedy",4.9,4701,23034.9
tt1950186,movie,Ford v Ferrari,2019,"Action,Biography,Drama",8.1,211092,1709845.2
tt1950235,movie,Let It Snow,2019,"Comedy,Romance",5.8,14744,85515.2
tt1964995,movie,Penance Lane,2020,Horror,5.2,645,3354
tt1971310,movie,5 Weddings,2018,"Comedy,Drama,Romance",3.4,374,1271.6
tt1977094,movie,Beyond White Space,2018,"Sci-Fi,Thriller",4.5,1291,5809.5
tt1979376,movie,Toy Story 4,2019,"Adventure,Animation,Comedy",7.8,177696,1386028.8
tt1980225,movie,Remembering Erik Lowhouse,2019,"Comedy,Drama",7.8,11,85.8
tt1984135,movie,Coup 53,2019,"Documentary,History",7.8,45,351
tt1988832,movie,Assassins' Contract,2019,Action,7.8,20,156
tt1996226,movie,Darling Nikki,2019,Drama,3,7,21
tt1996233,tvSeries,Na Corda Bamba,2019,"Comedy,Drama,Romance",8,26,208
tt1999130,movie,Death Zone: Cleaning Mount Everest,2018,"Adventure,Documentary,Drama",7.4,147,1087.8
tt1999890,movie,Hell Fest,2018,"Horror,Thriller",5.5,12216,67188
tt2011311,movie,The Outsider,2018,"Crime,Drama,Thriller",6.3,18780,118314
tt2018069,movie,Our House,2018,"Drama,Horror,Mystery",5.3,5051,26770.3
tt2034176,movie,Redcon-1,2018,"Action,Horror,Thriller",4.3,2711,11657.3
tt2039349,movie,Hier,2018,Drama,5.6,87,487.2
tt2050452,movie,The Dead Queen,2018,Drama,6.5,340,2210
tt2051850,movie,Counterpunch,2019,"Action,Biography,Drama",4.8,637,3057.6
tt2060503,movie,"Borders, Raindrops",2018,Drama,7.2,44,316.8
tt2066051,movie,Rocketman,2019,"Biography,Drama,Music",7.3,111619,814818.7
tt2069797,movie,Delirium,2018,"Horror,Thriller",5.7,5676,32353.2
tt2071600,movie,American Dream/American Knightmare,2018,Documentary,5.9,345,2035.5
tt2076298,movie,Ip Man 4: The Finale,2019,"Action,Biography,Drama",7.1,15426,109524.6
tt2081306,movie,Love Magical,2018,Comedy,7.2,13,93.6
tt2085928,movie,Spinning Dry,2019,"Comedy,Drama",6.7,7,46.9
tt2091245,movie,Black and White Stripes: The Juventus Story,2018,"Biography,Documentary,Sport",7.7,263,2025.1
tt2093980,movie,Dead End,2019,Drama,3.2,42,134.4
tt2098669,movie,Dirty Dealing 3D,2018,Drama,3.8,184,699.2
tt2119525,movie,Stalag Luft III: One Man's Story,2019,"Biography,Documentary,History",8.8,6,52.8
tt2119543,movie,The House with a Clock in Its Walls,2018,"Comedy,Family,Fantasy",6,40818,244908
tt2126357,movie,Second Act,2018,"Comedy,Drama,Romance",5.8,19994,115965.2
tt2139881,movie,Long Shot,2019,"Comedy,Romance",6.8,81188,552078.4
tt2140629,movie,Arizona,2018,"Comedy,Thriller",5.7,6033,34388.1
tt2140663,tvSeries,When the Streetlights Go On,2020,"Drama,Short",6.9,176,1214.4
tt2149542,movie,Roshni,2018,"Documentary,Family",7.8,186,1450.8
tt2150177,movie,"Brother, Superhit!",2018,"Action,Comedy,Drama",4,496,1984
tt2155399,movie,Variações: Guardian Angel,2019,"Biography,Drama,Music",7.3,1950,14235
tt2160105,movie,I Still See You,2018,"Fantasy,Thriller",5.8,7339,42566.2
tt2160125,movie,College Pranks,2018,"Horror,Thriller",4,80,320
tt2160181,movie,Finding Julia,2019,"Drama,Mystery",7.5,55,412.5
tt2177461,tvSeries,A Discovery of Witches,2018,"Drama,Fantasy,Romance",8.1,22602,183076.2
tt2177884,movie,A Guide to Dating at the End of the World,2019,"Comedy,Romance,Sci-Fi",6.7,12,80.4
tt2179171,movie,Calling All Earthlings,2018,"Documentary,History,Sci-Fi",6.8,55,374
tt2179231,movie,The Bromley Boys,2018,Comedy,6.8,2819,19169.2
tt2181855,movie,4 Roses,2019,"Crime,Drama",7.6,759,5768.4
tt2188925,movie,The Story of Racheltjie De Beer,2019,History,6.9,18,124.2
tt2198870,tvSeries,Red Table Talk,2018,Talk-Show,5.7,141,803.7
tt2201211,movie,A Boy Called Sailboat,2018,"Comedy,Drama,Family",6.7,834,5587.8
tt2203800,movie,White Buffalo: An American Prophecy,2019,Documentary,2.5,14,35
tt2205762,movie,Anyone Home?,2018,"Drama,Horror,Mystery",3.9,157,612.3
tt2211174,movie,Ammaa Ki Boli,2019,Comedy,5.9,10,59
tt2221755,movie,No te supe perder,2018,"Drama,Thriller",4.2,15,63
tt2222052,movie,My Salinger Year,2020,Drama,6.1,140,854
tt2226440,movie,Dead Men,2018,"Action,Western",4.5,287,1291.5
tt2229129,tvSeries,Fancy Nancy,2018,"Adventure,Animation,Family",5.2,196,1019.2
tt2231461,movie,Rampage,2018,"Action,Adventure,Sci-Fi",6.1,132922,810824.2
tt2233979,movie,Welcome to Mercy,2018,"Drama,Horror,Mystery",4.9,642,3145.8
tt2237324,movie,Bent,2018,"Crime,Thriller",5.2,3631,18881.2
tt2239876,movie,The Child of the Sahara,2018,Drama,6.4,50,320
tt2239940,movie,Becoming Leslie,2019,Documentary,7,10,70
tt2243456,movie,Tukkaa Fitt,2018,Drama,5.9,9,53.1
tt2243900,movie,Trouble Is My Business,2018,"Action,Adventure,Crime",6,1447,8682
tt2257284,movie,Line of Descent,2019,"Crime,Drama",4.6,296,1361.6
tt2258058,movie,High & Outside: A Baseball Noir,2018,"Drama,Sport",8.4,39,327.6
tt2258724,movie,The Perfect Pickup,2020,Comedy,4.8,63,302.4
tt2261227,tvSeries,Altered Carbon,2018,"Action,Drama,Sci-Fi",8.1,131682,1066624.2
tt2265630,movie,Project Evolution,2018,"Drama,Sci-Fi",5.8,13,75.4
tt2274648,movie,Hellboy,2019,"Action,Adventure,Fantasy",5.2,71027,369340.4
tt2275629,movie,Cliffs of Freedom,2019,Drama,6.1,289,1762.9
tt2275743,movie,"Berlin, I Love You",2019,"Drama,Romance",4.6,2051,9434.6
tt2278050,movie,Skateboard or Die,2018,"Action,Comedy,Thriller",4.4,86,378.4
tt2279025,movie,Hunter's Moon,2019,"Action,Adventure,Crime",5.9,21,123.9
tt2281442,movie,Haunted 2: Apparitions,2018,Horror,1.9,199,378.1
tt2283336,movie,Men in Black: International,2019,"Action,Adventure,Comedy",5.6,96670,541352
tt2292168,movie,The Street Where We Live,2019,Drama,7.5,28,210
tt2296777,movie,Sherlock Gnomes,2018,"Adventure,Animation,Comedy",5.2,9398,48869.6
tt2305326,movie,Braking for Whales,2019,"Comedy,Drama",4.4,100,440
tt2306865,movie,Rusty,2019,"Crime,Drama,Music",7.8,6,46.8
tt2309252,movie,Evil Deeds,2019,"Horror,Thriller",6.5,14,91
tt2310696,tvSeries,The Fo-Fo Figgily Show,2018,"Family,Short",8.4,10,84
tt2311530,movie,Lost Angelas,2019,"Mystery,Thriller",8.6,147,1264.2
tt2315596,movie,Galveston,2018,"Action,Crime,Drama",6.2,10070,62434
tt2316329,movie,Studniówk@,2018,Comedy,2.5,54,135
tt2316479,movie,Blue Iguana,2018,"Action,Comedy,Crime",5.5,2100,11550
tt2328900,movie,Mary Queen of Scots,2018,"Biography,Drama,History",6.3,35032,220701.6
tt2331584,movie,Escombros,2018,"Comedy,Mystery",8.2,19,155.8
tt2337280,movie,The Animal People,2019,Documentary,7.2,174,1252.8
tt2340554,movie,Bayou Tales,2019,Horror,6.1,11,67.1
tt2349142,movie,Alien Showdown: The Day the Old West Stood Still,2018,"Action,Adventure,Fantasy",2,337,674
tt2352302,movie,Always in Season,2019,Documentary,5.8,112,649.6
tt2354395,movie,Surprise,2019,"Comedy,Drama",4.1,40,164
tt2355880,movie,Mr. Soul!,2018,Documentary,7.8,34,265.2
tt2356876,movie,The Con-Test,2019,Thriller,5,9,45
tt2363483,movie,Turbines,2019,"Horror,Thriller",3.1,81,251.1
tt2365580,movie,"Where'd You Go, Bernadette",2019,"Comedy,Drama",6.5,11731,76251.5
tt2368254,movie,A Private War,2018,"Biography,Drama,War",6.7,14581,97692.7
tt2371900,movie,The Fever and the Fret,2018,"Drama,Fantasy",5.8,9,52.2
tt2372251,movie,Down a Dark Hall,2018,"Drama,Fantasy,Horror",5.1,10126,51642.6
tt2377752,movie,The Truth About Lies,2018,"Comedy,Romance",5.2,447,2324.4
tt2380716,movie,The Art of Storytelling,2019,"Animation,Comedy",6.4,5,32
tt2382011,movie,The Platform Master,2019,"Biography,Comedy,Documentary",6.7,13,87.1
tt2386237,movie,Malevolent,2018,Horror,4.8,9219,44251.2
tt2386490,movie,How to Train Your Dragon: The Hidden World,2019,"Action,Adventure,Animation",7.5,92240,691800
tt2386668,movie,High on the Hog,2019,"Action,Crime,Drama",3.6,166,597.6
tt2388771,movie,Mowgli: Legend of the Jungle,2018,"Adventure,Drama,Fantasy",6.5,52892,343798
tt2392748,movie,Scorched Earth,2018,"Action,Drama,Sci-Fi",4.5,2447,11011.5
tt2395271,movie,Juan y Vanesa,2018,Drama,4.6,21,96.6
tt2395469,movie,Gully Boy,2019,"Drama,Musical",8.2,26758,219415.6
tt2396557,movie,Lemon Drop,2018,"Drama,Romance",7,74,518
tt2397617,movie,To the Night,2018,"Drama,Romance",6.1,63,384.3
tt2398010,movie,Lamia: The Zombie Slayer,2018,"Action,Horror",6.3,6,37.8
tt2398149,movie,An Officer and a Spy,2019,"Drama,History,Thriller",7.2,7512,54086.4
tt2399430,movie,Easy Money,2018,Drama,5.9,7,41.3
tt2400305,movie,Captured,2020,"Horror,Thriller",5.4,37,199.8
tt2401211,movie,Save Me from Love,2018,"Comedy,Drama,Music",4.3,21,90.3
tt2401348,movie,Silence,2019,"Drama,Thriller",2.2,12,26.4
tt2401825,movie,Forever Young,2018,Drama,6.4,821,5254.4
tt2402114,movie,Forgive - Don't Forget,2018,"Documentary,History,War",6.4,70,448
tt2402578,movie,Jimmy Jones,2018,"Action,Crime,Drama",4.7,51,239.7
tt2404465,movie,Troop Zero,2019,"Comedy,Drama,Family",6.9,5786,39923.4
tt2404639,movie,The Happy Prince,2018,"Biography,Drama",6.2,4029,24979.8
tt2420124,movie,Wendy,2020,"Drama,Fantasy",5.7,996,5677.2
tt2431458,movie,Meaning of Violence,2018,Action,7.9,8,63.2
tt2433118,movie,For the Birds,2018,"Documentary,Drama",6.7,184,1232.8
tt2445568,movie,Outlawed,2018,Action,5.2,1137,5912.4
tt2448130,movie,The Housing Bubble,2018,"Documentary,History,News",8.7,20,174
tt2452244,movie,Isn't It Romantic,2019,"Comedy,Fantasy,Romance",5.9,57635,340046.5
tt2456492,movie,Window Boy Would also Like to Have a Submarine,2020,"Comedy,Fantasy,Romance",5.6,24,134.4
tt2458010,movie,Sleeping Dogs Lie,2018,"Drama,Mystery,Thriller",3,109,327
tt2459244,movie,The Precipice,2018,"Action,Thriller,War",3.4,32,108.8
tt2463842,movie,Blockbuster,2018,Comedy,5.6,379,2122.4
tt2470060,movie,House on Rodeo Gulch,2018,"Comedy,Drama,Thriller",6.9,22,151.8
tt2481498,movie,"Extremely Wicked, Shockingly Evil and Vile",2019,"Biography,Crime,Drama",6.6,68586,452667.6
tt2482856,movie,The Church,2018,"Horror,Thriller",2.7,137,369.9
tt2486792,movie,My Country No More,2018,Documentary,6.7,51,341.7
tt2488666,movie,The Malibu Tapes,2019,"Horror,Thriller",7.4,26,192.4
tt2490148,movie,Fury of the Fist and the Golden Fleece,2018,"Action,Comedy",3.2,179,572.8
tt2490432,movie,Cooked: Survival by Zip Code,2019,Documentary,7,47,329
tt2496488,movie,Love You Krishna,2019,"Comedy,Drama,Romance",6.7,6,40.2
tt2499472,movie,Point Blank,2019,"Action,Thriller",5.7,10253,58442.1
tt2505304,movie,Suicide for Beginners,2018,"Comedy,Horror",5.6,8,44.8
tt2509730,movie,Portugal Não Está à Venda,2019,Comedy,4.3,55,236.5
tt2527338,movie,Star Wars: Episode IX - The Rise of Skywalker,2019,"Action,Adventure,Fantasy",6.7,316204,2118566.8
tt2530316,movie,Beauty and the Beholder,2018,"Comedy,Drama,Romance",4.3,168,722.4
tt2531344,movie,Blockers,2018,Comedy,6.2,66280,410936
tt2532246,tvSeries,The Nemanjic Dynasty: The Birth of the Kingdom,2018,"Adventure,Drama,History",3.3,1361,4491.3
tt2534642,movie,Captain Morten and the Spider Queen,2018,"Animation,Family",5.4,140,756
tt2548396,movie,The Cloverfield Paradox,2018,"Adventure,Drama,Horror",5.5,90425,497337.5
tt2556640,movie,The Manure Film Project: A Crappy Documentary with Absolutely No Budget,2018,Comedy,7.3,14,102.2
tt2557478,movie,Pacific Rim: Uprising,2018,"Action,Adventure,Sci-Fi",5.6,100015,560084
tt2564088,movie,Lo que podríamos ser,2018,"Drama,Romance",5.2,72,374.4
tt2570500,movie,Fonotune: An Electric Fairytale,2018,"Adventure,Comedy,Drama",6.7,411,2753.7
tt2573372,movie,Becoming,2020,"Drama,Sci-Fi,Thriller",4.3,372,1599.6
tt2583620,tvSeries,The Twilight Zone,2019,"Drama,Fantasy,Horror",5.7,10106,57604.2
tt2584384,movie,Jojo Rabbit,2019,"Comedy,Drama,War",7.9,208471,1646920.9
tt2585736,movie,American Bistro,2019,"Adventure,Comedy,Drama",6.8,1095,7446
tt2596246,movie,Big Top Evil,2019,Horror,4,69,276
tt2599878,movie,Shooter,2019,"Action,Crime,Drama",6.8,21,142.8
tt2606314,movie,Caretakers,2018,"Mystery,News,Thriller",8.2,513,4206.6
tt2619512,movie,The Big Take,2018,"Comedy,Thriller",6.4,2040,13056
tt2639336,movie,Greta,2018,"Drama,Mystery,Thriller",6,21784,130704
tt2642110,movie,I Hate You,2018,"Comedy,Drama,Romance",9.2,14,128.8
tt2651724,movie,Wastelander,2018,"Action,Adventure,Sci-Fi",2.6,165,429
tt2654536,movie,Tomorrow,2018,Drama,8,377,3016
tt2657538,movie,Collusions,2018,"Crime,Drama,Thriller",7.2,15,108
tt2670882,movie,Measure of a Man,2018,"Comedy,Drama",6.3,1101,6936.3
tt2677064,movie,Vishwaroopam 2,2018,"Action,Thriller",5.9,2037,12018.3
tt2677722,movie,City of Lies,2018,"Biography,Crime,Drama",6.3,4405,27751.5
tt2678444,movie,Steven Arnold: Heavenly Bodies,2019,Documentary,8.5,11,93.5
tt2690226,movie,The Chaperone,2018,Drama,6.5,945,6142.5
tt2690634,movie,The Bad Guys,2018,"Comedy,Drama",6.2,787,4879.4
tt2700194,movie,Forsaken,2018,"Adventure,Drama,Sci-Fi",2.4,263,631.2
tt2703882,movie,Under the Knife,2018,"Horror,Thriller",6.1,9,54.9
tt2704998,movie,Game Night,2018,"Action,Comedy,Crime",6.9,189750,1309275
tt2708480,tvSeries,The Terror,2018,"Adventure,Drama,History",8,33769,270152
tt2709692,movie,The Grinch,2018,"Animation,Comedy,Family",6.3,43732,275511.6
tt2709962,movie,Cecil,2019,"Comedy,Family",3.9,133,518.7
tt2710166,movie,Through My Father's Eyes,2019,"Biography,Documentary,Family",6.1,374,2281.4
tt2713980,movie,Olympia,2018,"Biography,Comedy,Documentary",7.7,12,92.4
tt2716382,movie,Sea Fever,2019,"Horror,Sci-Fi",5.7,3033,17288.1
tt2719752,movie,Elevate,2018,Drama,3.2,45,144
tt2728784,movie,After Darkness,2018,"Drama,Family,Sci-Fi",3.5,592,2072
tt2737304,movie,Bird Box,2018,"Drama,Horror,Sci-Fi",6.6,257151,1697196.6
tt2759338,movie,Dassehra,2018,"Action,Thriller",3.8,281,1067.8
tt2762506,movie,Bacurau,2019,"Action,Adventure,Mystery",7.6,12421,94399.6
tt2762662,movie,Better Start Running,2018,"Action,Comedy",5.2,656,3411.2
tt2766104,movie,Ploey,2018,"Adventure,Animation,Family",5.4,819,4422.6
